uri,title,description,keywords,themes,distributions,reasons
"https://opendata-catalog.smhi.se/md/39cfa1a2-e61d-4a6f-9740-53b3afa9cde0","SE.ACMF Meteorologiska observationer - Vindhastighet, max-medel (10 min)  för de senaste tre timmarna","Syfte: Beskriver aktuellt väder och med tiden klimatet. Underlag för prognoser och klimatstudier.

Enhet: m/s 

Egenskaper: Vindhastighet uppmätt vid mätstationer. Max av medelvind (10 min) för de senaste tre timmarna. Rapporteras varje timme.

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim). 

Gränser: >=0 m/s

För mer info se: https://www.smhi.se/data/meteorologi/vind","Öppna data; Meteorologi; Observation; Vindhastighet; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.vindhastighet_10min_max_medel_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/maxMeanWindSpeed; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/25.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/45970e30-c8a4-11e9-87e3-097244ef907f","SE.ACMF Meteorologiska observationer - Daggpunktstemperatur timvärde","Syfte: Beskriver aktuellt väder och med tiden klimatet. Underlag för prognoser och klimatstudier.

Enhet: °C

Egenskaper: Daggpunkten är ett mått på hur mycket vattenånga atmosfären innehåller. Om temperaturen sjunker till daggpunkten blir luften mättad med vattenånga och den relativa luftfuktigheten blir 100 %. Från mätningar av temperatur och relativ fuktighet beräknas daggpunkten.

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden och grovt kontrollerade arkivdata.

Gränser: -60 till +40 °C

För mer info se: https://www.smhi.se/kunskapsbanken/meteorologi/dimma-och-fuktdis/dagg","Öppna data; Temperatur; Meteorologi; Observation; Relativ luftfuktighet; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.daggpunktstemperatur_momentan_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/dewPointTemperature; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/39.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/56d81331-90c1-4315-a746-ef83941b01ef","SE.ACMF Meteorologiska observationer - Nederbördsmängd kvartsvärde","Syfte: Beskriver aktuellt väder och med tiden klimatet.

Enhet: mm 

Egenskaper: Nederbörd uppmätt vid automatiska mätstationer, ackumulerat värde över 15 minuter. Nederbörden mäts i smält form. 

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim). 

Gränser: >=0 

För mer info se: https://www.smhi.se/kunskapsbanken/meteorologi/nederbord","Öppna data; Meteorologi; Observation; Nederbördsmängd; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.nederbord_kvartssumma_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/precipitation15MinutesSum; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/14.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/5f5b11f0-8a1d-11ea-a966-bfa48b38ccc2","SE.OF Oceanografiska observationer - Våghöjd, maximal","Syfte: Observera havsvågornas höjd och förbättra vågmodeller. Assimilering och validering av modeller.

Enhet: Meter med 2 decimaler.

Egenskaper: Maximal våghöjd är det maximala värdet under 30 minuter. Mätningarna genomförs från bojar nära kusten och till havs. Ett värde per timme.

Kvalitetskoder: Grön (G) = Kontrollerade och godkända värden. Gul (Y) = Grovt kontrollerade värden, misstänkta eller aggregerade värden. Orange (O) = Okontrollerade värden

Gränser: >0

För mer info se:
https://www.smhi.se/kunskapsbanken/oceanografi/matningar-i-havet/matning-och-berakning-av-vagor
https://www.smhi.se/publikationer-fran-smhi/sok-publikationer/2010-07-05-vagor-i-svenska-hav","Öppna data; Observation; Oceanografi; Våghöjd","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/oc-obs/OF.PointObservation.WaveHeightMax/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/ocobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-observationer-fran-havet/waves; https://opendata-download-ocobs.smhi.se/api/version/latest/parameter/11.json","Tema: ENVI"
"https://opendata-catalog.smhi.se/md/617a59fa-087b-4416-83df-486b85dcb1ed","SE.ACMF Meteorologiska observationer - Byvindhastighet","Syfte: Beskriver aktuellt väder och med tiden klimatet. Underlag för prognoser och klimatstudier.

Enhet: m/s 

Egenskaper: Byvindhastighet uppmätt vid mätstationer. Avser det högsta avlästa momentana värdet under en mätperiod av en timme.

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim). 

Gränser: >=0 m/s

För mer info se: https://www.smhi.se/data/meteorologi/vind","Öppna data; Meteorologi; Observation; Vindhastighet; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.byvind_timme_max_view/wms?service=wms&request=getcapabilities; https://opendata-download-metobs.smhi.se/api/inspire/metobs-21.atom; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/gust; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/21.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/70c69e3f-22b0-4d4f-9976-a4479428de24","Meteorologisk analysmodell MESAN (AROME) - historiska analysdata","BESKRIVNING
I denna datamängd finns arkiverade MESAN-data fram till och med dygnet innan uttaget sker. 
Data finns fr.o.m. december 2014. Dessförinnan levererades motsvarande data av MESAN (HIRLAM).
Mesan är en meteorologisk analysmodell som beskriver det aktuella väderläget i gridrutor. 
Varje timme under dygnet görs en tvådimensionell kartläggning av vanliga väderparametrar. Vilka dessa är varierar något över dygnet. I huvudsak beskriver de meteorologiska förhållanden som temperatur, nederbörd, moln, sikt, luftfuktighet, vind och snö.
Analysen görs över ett område som täcker Skandinavien, norra delen av kontinenten och de baltiska staterna. 

KOORDINATER
Koordinater för området ges av hörnen:
sydvästra		52.4N, 2.0W
nordvästra	71.5N, 9.5W
nordöstra		71.2N, 39,7E
sydöstra		52.3N, 27.8E

Gridrutorna är 2.5*2.5 km.

ANVÄNDNING
Mesan-data används på SMHI för att göra väderkartor som meteorologen har som underlag i prognosverksamheten. Om observationer saknas kan analyserade värden ibland ersätta dessa. Mesan-data används också som indata till andra modeller t ex för att beräkna avrinningen i våra vattendrag eller för att kartlägga risken för bränder i skog och mark.

FORMAT
Data levereras i GRIB-format. Information som underlättar användningen finns på:
https://www.smhi.se/data/temperatur-och-vind/temperatur/historisk-data-i-grib-format/sa-fungerar-grib-format","Öppna data; Meteorologi; Modelldata; Lufttemperatur; Nederbördsmängd; Molnmängd; Relativ luftfuktighet; Sikt; Vindhastighet; Vindriktning; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-download-grid-archive.smhi.se/feed/6; https://opendata-view.smhi.se/grid-archive/mesanA_extent/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/gridarchive/index_met; https://www.smhi.se/data/temperatur-och-vind/temperatur/historisk-data-i-grib-format/sa-fungerar-grib-format; https://www.smhi.se/data/temperatur-och-vind/temperatur/historisk-data-i-grib-format/mesan-a","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/7208622e-70ad-4d30-b972-41e3d254da75","SE.ACMF Meteorologiska observationer - Sikt, timvärde","Syfte: Beskriver aktuellt väder och med tiden klimatet.

Enhet: Meter

Egenskaper: Sikten uppmätt eller manuellt bedömd på stationerna. Vid manuell bedömning är det minsta värdet på sikten som anges, om sikten varierar i olika riktningar. Automatiska mätningar ger ett värde för sikten vid stationen.

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim). 

Gränser: >= 0 

För mer info se: https://www.smhi.se/kunskapsbanken/meteorologi/dimma-och-fuktdis/sikt","Öppna data; Meteorologi; Observation; Sikt; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.sikt_momentan_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/visibility; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/12.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/728cbad6-b063-40de-b07c-4ce027f4614b","SE.ACMF Meteorologiska observationer - Nederbördsintensitet kvartsvärde","Syfte: Beskriver aktuellt väder och med tiden klimatet.

Enhet: mm/s. 

Egenskaper: Nederbördsintensiteten uppmätt vid automatiska stationer, högsta värdet under 15 minuter. 

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim). Data för nederbördsintensitet granskas än så länge inte och är därmed alltid gulmarkerade.

Gränser: >=0 

För mer info se: https://www.smhi.se/kunskapsbanken/meteorologi/nederbord/nederbordsintensitet","Öppna data; Meteorologi; Observation; Nederbördsintensitet; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.nederbord_intensitet_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/precipitationIntensity15MinutesMax; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/15.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/75076d38-25e6-4ad6-9cb9-878708728f93","SE.OF Oceanografiska observationer - Strömhastighet","Syfte: Observera strömmar i havet och förbättra havscirkulationsmodeller. Assimilera och validera modeller som används inom SMHI:s verksamhet t.ex. havscirkulationsmodellen NEMO-Nordic. 

Enhet: cm/s

Egenskaper: Mått på vattnets rörelser från havsbojar. En gång per timme. Vissa stationer levererar data från flera nivåer under havsytan.

Kvalitetskoder: Grön (G) = Kontrollerade och godkända värden. Gul (Y) = Grovt kontrollerade värden, misstänkta eller aggregerade värden. Orange (O) = Okontrollerade värden

Gränser: >0 cm/s

För mer info se: https://www.smhi.se/publikationer-fran-smhi/sok-publikationer/2011-09-12-strommar-i-svenska-hav","Öppna data; Inspire; Observation; Oceanografi; Strömhastighet","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-download-ocobs.smhi.se/api/inspire/ocobs-3.atom; https://opendata-view.smhi.se/oc-obs-currentspeed/OF.PointObservation/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/ocobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-observationer-fran-havet/current; https://opendata-download-ocobs.smhi.se/api/version/latest/parameter/3.json","Tema: ENVI"
"https://opendata-catalog.smhi.se/md/762376b4-1f11-4d40-a4c6-865c98ae3765","SE.ACMF Meteorologiska observationer - Nederbördstyp 12- eller 24-timmarsvärde","Syfte: Beskriver aktuellt väder och med tiden klimatet.

Enhet: Kodvärden översatta till textbeskrivning.

Egenskaper: Observerade nederbördstyper de senaste 12 eller 24 timmarna, beroende på stationstyp. Manuella synopstationer rapporterar nederbördstyp kl 18 UTC som gäller 24 timmar. De flesta klimatstationer rapporterar kl 06 UTC där nederbördstyp också gäller 24 timmar. Det finns dock en del stationer som anger nederbördstyp gällande för 12 timmar och dessa rapporterar då både kl 06 UTC och kl 18 UTC. 

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).","Öppna data; Meteorologi; Observation; Nederbördstyp; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.nederbord_flaggtabell_12_timmar_view/wms?service=wms&request=getcapabilities; https://opendata-view.smhi.se/met-obs/ACMF.nederbord_flaggtabell_dygn_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/precipitationType12Hours; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/precipitationType24Hours; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/17.json; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/18.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/76fd0da7-1e91-4ad3-a88b-8c2f89b0b2e0","SE.ACMF Meteorologiska observationer - Snödjup dygnsvärde","Syfte: Beskriver aktuellt väder och med tiden klimatet. Underlag för prognoser. 

Enhet: meter

Egenskaper: Snödjup uppmätt vid manuella stationer. Momentanvärde uppmätt endast kl 06 UTC varje dygn. Av de stationer som fortfarande rapporterar enbart med journal mäter flertalet bara några få gånger per månad. Är det barmark sätts dock snödjupet lika med noll. 

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (för senaste 2 tim). 

Gränser: -0.02 till 3 meter (De negativa värdena är koder; -0.01 = mindre än 0.005 meter snö och -0.02 = fläckvis med snö) 

För mer info se: https://www.smhi.se/data/meteorologi/sno","Öppna data; Meteorologi; Observation; Snödjup; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.snodjup_momentan_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/snowDepth; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/8.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/79c2ad4f-a216-4636-9714-713adc3c3a6a","SE.ACMF Meteorologiska observationer - Långvågsstrålning timvärde","Syfte: Beskriver aktuellt väder och med tiden klimatet. Används främst för forskning och utveckling inom meteorologi och klimatologi samt bl.a. för energiforskning och biologisk forskning.

Enhet: W/m2 

Egenskaper: Uppmätt långvågsstrålning vid automatiska strålningsstationer, timmedelvärde. Det som mäts är den nedåtriktade strålningen mot en horisontell yta. Kan även ses som ackumulerat energivärde per ytenhet med enheten Wh/m2.

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Grönt = Kontrollerade och godkända värden. Gult = Misstänkta värden, aggregerade värden, grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim). 

Gränser: -15 till 1600 W/m2 

För mer info se: https://www.smhi.se/kunskapsbanken/meteorologi/stralning/olika-sorters-stralning och https://www.smhi.se/kunskapsbanken/meteorologi/stralning","Öppna data; Meteorologi; Observation; Solstrålning; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.langvagsstralning_medel_view/wms?service=wms&request=getcapabilities; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/longWaveIrradians; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/24.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/7e59f4f8-eca6-44d4-a7d1-57a7d89d5a92","SE.ACMF Meteorologiska observationer - Lägsta molnbas, timvärden","Syfte: Beskriver aktuellt väder och med tiden klimatet. Underlag för prognosverifikation

Enhet: Åttondelar för molnmängd och meter för molnbas.

Egenskaper:
I det officiella nätet av observationer i Sverige finns ett flertal stationer som rapporterar molnmängd och molnbas med en timmes intervall. Dessa stationer är utrustade med molnhöjdsmätare vilka mäter höjden till molnens undersida. Molnmängden bestäms av en avancerad algoritm i mätinstrumentet.

De flesta av mätstationerna skickar helt automatiskt framställda rapporter och när det gäller moln så rapporteras alla molnlager som instrumentet detekterar. Upp till 4 molnlager kan rapporteras.
För manuella stationer som då främst utgörs av historiska observationer gäller:
 - Lägsta förekommande molnskikt oberoende av dess molnmängd, som minst rapporteras 1/8.
 - Därnäst högre molnskikt som sammanlagt täcker 3/8 eller mer av himlen.
 - Därnäst högre molnskikt som sammanlagt täcker 5/8 eller mer av himlen.
 - Cumulonimbusmoln som ej rapporteras enl. punkt 1, 2 eller 3 rapporteras alltid i en särskild grupp oavsett molnmängd. Detta gäller främst historiska manuella observationer. Dagens mätinstrument kan inte särskilja sådana moln.

Molnbasen till ovanstående molnskikt rapporteras också. Exempelvis kan en station rapportera 1/8 med molnbas 300 m, 3/8 med molnbas 500 m och 5/8 med molnbas 1000 m.
 - Alla molnskikt rapporteras inte alltid eftersom regelverket ovan måste vara uppfyllt.
 - Enhet för molnmängd är åttondelar där 0/8 är molnfritt, 8/8 är helmulet. 9/8 betyder att molnhimlen ej kan observeras pga. dimma eller högt snödrev. Vid 9/8 används istället begreppet vertikalsikt vilket anger hur långt vertikalt det är möjligt att se.

Enhet för molnbas och vertikalsikt är meter.

Molnmängd
 - Data finns med värde 0 till 9. 
 - Värde 10 till 15 är till för data som inkommer i form av flygplatsobservationer (METAR), sådana data ingår inte i detta dataset. Dessa värden kommer att vara tomma och kan därmed inte användas.
 - Värde 0 till 8 betyder 0 till 8 åttondelar. 
 - Värde 9 betyder att molnhimlen ej kan observeras pga. dimma eller högt snödrev. Istället för molnbas anges då vertikalsikt. 

Molnbas
Med molnbas avses det lodräta avståndet från marken till molnens undersida. Enhet meter.

Parameter 36
Senaste uppmätta molnbas vid varje hel timme. 

Nätinformation: 
- SMHIs stationsnät: Data samlas in och lagras i SMHIs databaser. Data kvalitetskontrolleras vilket innebär att felaktiga data korrigeras och att databortfall kompletteras utifrån expertbedömning där det är möjligt. De flesta av stationerna övervakas, inspekteras och underhålls löpande av SMHI.
- Övriga stationer: Data samlas in och lagras i SMHIs databaser. Datakvaliteten är för SMHI okänd då SMHI varken utför kvalitetskontroll på data eller inspektioner på stationerna.

Kvalitetskoder: Gröna värden (G) innebär godkänd kvalitet. Gula värden (Y) innebär data som kan vara misstänkt felaktigt. Det kan också vara ett aggregerat värde baserat på andra mätvärden.

Gränser: 0 till 7500 m (molnbas)

För mer info se: https://www.smhi.se/kunskapsbanken/meteorologi/moln/molnighet","Öppna data; Meteorologi; Observation; Molnmängd; HVD","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/met-obs/ACMF.lagsta_molnbas_timme_view/wms?service=wms&request=getcapabilities; https://opendata-download-metobs.smhi.se/api/inspire/metobs-36.atom; https://opendata.smhi.se/metobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-vaderobservationer/lowestCloudBaseInstant; https://opendata-download-metobs.smhi.se/api/version/latest/parameter/36.json","Tema: ENVI; Matchar miljönyckelord"
"https://opendata-catalog.smhi.se/md/7ef0a848-a7c0-4078-9604-da90978cfb87","SE.OF Oceanografiska observationer - Havstemperatur","Syfte: Observera havets temperatur, förbättra havscirkulationsmodeller och stöd inom istjänsten.

Enhet: °C.

Egenskaper: Vattnets temperatur, insamlat från fartyg (ferrybox-system), havspeglar vid kusten eller bojar. Mätning en gång per timme.

Kvalitetskoder: Grön (G) = Kontrollerade och godkända värden. Gul (Y) = Grovt kontrollerade värden, misstänkta eller aggregerade värden. Orange (O) = Okontrollerade värden

Gränser: Ungefär mellan -3 och +30 grader C.

För mer info se: https://www.smhi.se/kunskapsbanken/oceanografi/haven-runt-sverige/temperatur-i-havet","Öppna data; Inspire; Observation; Oceanografi; Havstemperatur","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://opendata-view.smhi.se/oc-obs/OF.PointObservation.SeaTemperature/wms?service=wms&request=getcapabilities; https://opendata-download-ocobs.smhi.se/api/inspire/ocobs-5.atom; https://opendata.smhi.se/ocobs/api; https://www.smhi.se/data/hitta-data-for-en-plats/ladda-ner-observationer-fran-havet/seatemperature; https://opendata-download-ocobs.smhi.se/api/version/latest/parameter/5.json","Tema: ENVI"
